timestamp,gyrX,gyrY,gyrZ
110100002,0.366,2.075,3.662
110100012,0.366,2.075,3.662
110100100,0.061,1.587,3.906
110100102,0.061,1.587,3.906
110100112,0.061,1.587,3.906
110100122,0.305,1.343,3.784
110100202,0.305,1.343,3.784
110100212,0.305,1.343,3.784
110101000,0.732,1.709,3.418
110101002,0.732,1.709,3.418
110101012,0.732,1.709,3.418
110101022,1.099,2.319,3.113
110101110,1.099,2.319,3.113
110101112,1.099,2.319,2.808
110101122,1.526,2.625,2.808
110101202,1.526,2.625,2.808
110101212,1.953,2.808,2.563
110101222,1.953,2.808,2.563
110102002,1.953,2.808,2.563
110102012,2.258,2.930,2.563
110102022,2.258,2.930,2.563
110102110,2.258,2.930,2.563
110102112,2.197,3.052,2.502
110102122,2.197,3.052,2.502
110102202,2.197,3.052,2.502
110102212,2.075,2.930,2.441
110102222,2.075,2.930,2.441
110110002,2.075,2.930,2.747
110110012,1.831,2.502,2.747
110110100,1.831,2.502,2.747
110110102,1.892,2.075,2.686
110110112,1.892,2.075,2.686
110110122,1.892,2.075,2.686
110110202,1.892,2.136,2.686
110110220,1.892,2.136,2.686
110111000,1.892,2.136,2.686
110111010,1.953,2.136,2.563
110111012,1.953,2.136,2.563
110111022,1.953,2.136,2.563
110111102,2.075,2.014,2.502
110111112,2.075,2.014,2.502
110111200,2.319,1.831,2.686
110111202,2.319,1.831,2.686
110111212,2.319,1.831,2.686
110111222,2.502,1.709,2.686
110112002,2.502,1.709,2.686
110112012,2.502,1.709,2.686
110112022,2.808,1.709,2.686
110112110,2.808,1.709,2.686
110112120,2.808,1.709,2.686
110112200,2.869,1.709,2.869
110112210,2.869,1.709,2.869
110112220,2.869,1.709,2.869
110120000,2.502,2.319,3.235
110120010,2.502,2.319,3.235
110120020,2.197,2.808,3.235
110120100,2.197,2.808,3.235
110120110,2.197,2.808,3.235
110120120,2.075,3.235,3.113
110120200,2.075,3.235,3.113
110120210,2.075,3.235,3.113
110120220,1.709,3.540,2.930
110121000,1.709,3.540,2.930
110121010,1.709,3.540,2.930
110121020,1.526,3.418,2.869
110121100,1.526,3.418,2.869
110121110,1.526,3.418,2.869
110121120,1.465,2.869,2.869
110121200,1.465,2.869,2.869
110121210,1.587,2.441,2.563
110121220,1.587,2.441,2.563
110122000,1.587,2.441,2.563
110122010,1.831,2.197,2.441
110122020,1.831,2.197,2.441
110122100,1.831,2.197,2.441
110122110,1.953,2.075,2.441
110122120,1.953,2.075,2.441
110122200,1.953,2.075,2.441
110122210,2.014,1.831,2.258
110122220,2.014,1.831,2.258
110200000,2.014,1.831,2.502
110200010,2.197,1.404,2.502
110200020,2.197,1.404,2.502
110200100,2.319,1.221,2.625
110200110,2.319,1.221,2.625
110200120,2.319,1.221,2.625
110200200,2.808,1.404,2.686
110200210,2.808,1.404,2.686
110200220,2.808,1.404,2.686
110201000,2.625,1.648,2.808
110201010,2.625,1.648,2.808
110201020,2.625,1.648,2.808
110201100,2.502,1.770,2.808
110201110,2.502,1.770,2.808
110201120,2.502,1.465,2.808
110201200,2.441,1.465,2.808
110201210,2.441,1.465,2.808
110201220,2.075,1.343,3.113
110202000,2.075,1.343,3.113
110202010,2.075,1.343,3.113
110202020,1.831,1.282,3.601
110202100,1.831,1.282,3.601
110202110,1.831,1.282,3.601
110202120,1.709,1.404,3.845
110202200,1.709,1.404,3.845
110202210,1.709,1.404,3.845
110202220,1.648,1.526,3.784
110210000,1.648,1.526,3.784
110210010,1.465,1.587,3.723
110210020,1.465,1.587,3.723
110210100,1.465,1.587,3.723
110210110,1.343,1.648,3.784
110210120,1.343,1.648,3.784
110210200,1.343,1.648,3.784
110210210,1.343,1.526,3.601
110210220,1.343,1.526,3.601
110211000,1.343,1.526,3.601
110211010,1.648,1.465,3.540
110211020,1.648,1.465,3.540
110211100,1.648,1.465,3.540
110211110,1.953,1.648,3.540
110211120,1.953,1.648,3.540
110211200,2.136,1.648,3.418
110211210,2.136,1.648,3.418
110211220,2.136,1.648,3.418
110212000,2.258,1.526,3.052
110212010,2.258,1.526,3.052
110212020,2.258,1.526,3.052
110212100,2.014,1.587,2.869
110212110,2.014,1.587,2.869
110212120,2.014,1.587,2.869
110212200,1.953,1.831,2.747
110212210,1.953,1.831,2.747
110212220,1.953,1.831,2.502
110220000,1.770,1.892,2.502
110220010,1.770,1.892,2.502
110220020,1.709,1.648,2.747
110220100,1.709,1.648,2.747
110220110,1.709,1.648,2.747
110220120,1.709,1.404,2.869
110220200,1.709,1.404,2.869
110220210,1.709,1.404,2.869
110220220,1.526,1.221,2.991
110221000,1.526,1.221,2.991
110221010,1.526,1.221,2.991
110221020,1.648,1.282,3.113
110221100,1.648,1.282,3.113
110221110,1.648,1.282,3.235
110221120,1.648,1.526,3.235
110221200,1.648,1.526,3.235
110221210,1.526,1.587,3.052
110221220,1.526,1.587,3.052
110222000,1.526,1.587,3.052
110222010,1.282,1.892,2.930
110222020,1.282,1.892,2.930
110222100,1.282,1.892,2.930
110222110,1.160,2.075,3.052
110222120,1.160,2.075,3.052
110222200,1.160,2.075,3.052
110222210,1.221,2.197,2.869
110222220,1.221,2.197,2.869
111000000,1.221,2.075,2.869
111000010,1.160,2.075,2.869
111000020,1.160,2.075,2.869
111000100,1.343,2.075,2.808
111000110,1.343,2.075,2.808
111000120,1.343,2.075,2.808
111000200,1.343,1.953,2.808
111000210,1.343,1.953,2.808
111000220,1.343,1.953,2.808
111001000,1.770,1.709,2.808
111001010,1.770,1.709,2.808
111001020,1.770,1.709,2.808
111001100,1.953,1.648,2.563
111001110,1.953,1.648,2.563
111001120,1.953,1.953,2.319
111001200,2.075,1.953,2.319
111001210,2.075,1.953,2.319
111001220,2.197,2.197,2.197
111002000,2.197,2.197,2.197
111002010,2.197,2.197,2.197
111002020,2.014,2.075,1.892
111002100,2.014,2.075,1.892
111002110,2.014,2.075,1.892
111002120,1.892,2.441,2.136
111002200,1.892,2.441,2.136
111002210,1.892,2.441,2.136
111002220,1.892,1.648,2.502
111010000,1.892,1.648,2.502
111010010,1.770,0.916,2.991
111010020,1.770,0.916,2.991
111010100,1.770,0.916,2.991
111010110,1.587,0.671,3.296
111010120,1.587,0.671,3.296
111010200,1.587,0.671,3.296
111010210,1.282,0.977,3.052
111010220,1.282,0.977,3.052
111011000,1.282,0.977,3.052
111011010,1.038,1.770,2.991
111011020,1.038,1.770,2.991
111011100,1.038,1.770,2.991
111011110,0.977,2.258,2.747
111011120,0.977,2.258,2.747
111011200,0.732,2.258,2.747
111011210,0.732,2.258,2.747
111011220,0.732,2.258,2.747
111012000,0.549,1.709,3.052
111012010,0.549,1.709,3.052
111012020,0.549,1.709,3.052
111012100,0.671,0.916,3.418
111012110,0.671,0.916,3.418
111012120,0.671,0.916,3.418
111012122,1.038,0.671,3.540
111012202,1.038,0.671,3.540
111012212,1.038,0.671,3.540
111012222,1.343,1.221,3.418
111020002,1.343,1.221,3.418
111020012,1.465,1.953,3.113
111020100,1.465,1.953,3.113
111020102,1.465,1.953,3.113
111020120,1.221,2.197,2.991
111020122,1.221,2.197,2.991
111020202,1.221,2.197,2.991
111020212,1.465,2.075,3.052
111020222,1.465,2.075,3.052
111021002,1.465,2.075,3.052
111021012,1.831,1.465,3.357
111021022,1.831,1.465,3.357
111021102,1.831,1.465,3.906
111021120,2.136,0.610,3.906
111021122,2.136,0.610,3.906
111021202,2.075,0.061,4.150
111021220,2.075,0.061,4.150
111022000,2.075,0.061,4.150
111022002,1.831,0.061,4.395
111022012,1.831,0.061,4.395
111022100,1.831,0.061,4.395
111022102,1.648,0.061,4.517
111022120,1.648,0.061,4.517
111022200,1.648,0.061,4.517
111022210,1.465,0.183,4.089
111022220,1.465,0.183,4.089
111022222,1.465,0.854,3.845
111100002,1.160,0.854,3.845
111100020,1.160,0.854,3.845
111100022,0.916,1.526,3.662
111100102,0.916,1.526,3.662
111100112,0.916,1.526,3.662
111100122,0.916,1.892,3.174
111100202,0.916,1.892,3.174
111100220,0.916,1.892,3.174
111101000,1.282,2.014,2.625
111101002,1.282,2.014,2.625
111101012,1.282,2.014,2.625
111101022,1.465,2.197,2.502
111101102,1.465,2.197,2.502
111101112,1.465,2.197,2.258
111101122,1.648,2.136,2.258
111101202,1.648,2.136,2.258
111101212,1.831,1.709,2.197
111101222,1.831,1.709,2.197
111102002,1.831,1.709,2.197
111102012,2.014,1.404,1.953
111102022,2.014,1.404,1.953
111102102,2.014,1.404,1.953
111102112,2.258,1.343,2.014
111102122,2.258,1.343,2.014
111102202,2.258,1.343,2.014
111102212,2.136,1.526,2.380
111102222,2.136,1.526,2.380
111110002,2.136,1.892,2.625
111110012,1.831,1.892,2.625
111110022,1.831,1.892,2.625
111110102,1.892,1.648,2.625
111110112,1.892,1.648,2.625
111110122,1.892,1.648,2.625
111110202,2.075,1.648,2.808
111110212,2.075,1.648,2.808
111110222,2.075,1.648,2.808
111111002,2.075,1.526,3.235
111111012,2.075,1.526,3.235
111111022,2.075,1.526,3.235
111111102,2.075,1.587,3.418
111111112,2.075,1.587,3.418
111111122,2.075,1.892,3.296
111111202,2.075,1.892,3.296
111111212,2.075,1.892,3.296
111111222,1.709,2.075,2.991
111112002,1.709,2.075,2.991
111112012,1.709,2.075,2.991
111112022,1.587,1.892,2.991
111112102,1.587,1.892,2.991
111112112,1.587,1.892,2.991
111112122,1.648,1.343,3.113
111112202,1.648,1.343,3.113
111112212,1.648,1.343,3.113
111112222,1.709,0.427,3.052
111120002,1.709,0.427,3.052
111120012,1.709,0.366,2.747
111120022,2.197,0.366,2.747
111120102,2.197,0.366,2.747
111120112,2.197,0.732,2.808
111120122,2.197,0.732,2.808
111120202,2.197,0.732,2.808
111120212,2.014,1.160,3.113
111120222,2.014,1.160,3.113
111121002,2.014,1.160,3.113
111121012,1.831,1.526,3.357
111121022,1.831,1.526,3.357
111121102,1.831,1.526,3.723
111121112,2.075,1.587,3.723
111121122,2.075,1.587,3.723
111121202,2.319,1.404,4.089
111121212,2.319,1.404,4.089
111121222,2.319,1.404,4.089
111122002,2.563,1.465,4.028
111122012,2.563,1.465,4.028
111122022,2.563,1.465,4.028
111122102,2.441,2.014,3.723
111122112,2.441,2.014,3.723
111122122,2.441,2.014,3.723
111122202,2.197,2.258,3.540
111122212,2.197,2.258,3.540
111122222,2.197,2.258,3.357
111200002,1.892,2.747,3.357
111200012,1.892,2.747,3.357
111200022,1.770,2.625,3.479
111200102,1.770,2.625,3.479
111200112,1.770,2.625,3.479
111200122,1.892,2.197,3.479
111200202,1.892,2.197,3.479
111200212,1.892,2.197,3.479
111200222,1.831,2.075,3.784
111201002,1.831,2.075,3.784
111201012,1.831,2.075,3.784
111201022,1.587,1.953,3.784
111201102,1.587,1.953,3.784
111201112,1.587,1.953,4.089
111201122,1.526,1.953,4.089
111201202,1.526,1.953,4.089
111201212,1.526,1.709,4.456
111201222,1.526,1.709,4.456
111202002,1.526,1.709,4.456
111202012,1.709,1.404,4.700
111202022,1.709,1.404,4.700
111202102,1.709,1.404,4.700
111202112,1.953,1.160,4.700
111202122,1.953,1.160,4.700
111202202,1.953,1.160,4.700
111202212,2.380,1.404,4.211
111202222,2.380,1.404,4.211
111210002,2.380,2.075,3.845
111210012,2.502,2.075,3.845
111210022,2.502,2.075,3.845
111210102,2.197,2.747,3.357
111210112,2.197,2.747,3.357
111210122,2.197,2.747,3.357
111210202,2.136,3.174,2.930
111210212,2.136,3.174,2.930
111210222,2.136,3.174,2.930
111211002,2.014,3.174,2.686
111211012,2.014,3.174,2.686
111211022,2.014,3.174,2.686
111211102,1.953,2.991,2.747
111211112,1.953,2.991,2.747
111211122,1.953,2.563,3.174
111211202,1.770,2.563,3.174
111211212,1.770,2.563,3.174
111211222,1.282,2.380,3.418
111212002,1.282,2.380,3.418
111212012,1.282,2.380,3.418
111212022,1.221,2.014,3.601
111212102,1.221,2.014,3.601
111212112,1.221,2.014,3.601
111212122,1.221,1.831,3.906
111212202,1.221,1.831,3.906
111212212,1.221,1.831,3.906
111212222,1.404,1.709,3.784
111220002,1.404,1.709,3.784
111220012,1.404,1.770,3.723
111220022,1.648,1.770,3.723
111220102,1.648,1.770,3.723
111220112,1.953,2.197,3.357
111220122,1.953,2.197,3.357
111220202,1.953,2.197,3.357
111220212,2.258,2.502,2.869
111220222,2.258,2.502,2.869
111221002,2.258,2.502,2.869
111221012,2.136,2.441,2.441
111221022,2.136,2.441,2.441
111221102,2.136,2.441,2.441
111221112,2.136,2.319,2.380
111221122,2.136,2.319,2.380
111221202,2.258,2.014,2.502
111221212,2.258,2.014,2.502
111221222,2.258,2.014,2.502
111222002,2.258,1.526,2.869
111222012,2.258,1.526,2.869
111222022,2.258,1.526,2.869
111222102,2.075,1.465,3.174
111222112,2.075,1.465,3.174
111222122,2.075,1.465,3.174
111222202,1.892,1.709,3.296
111222212,1.892,1.709,3.296
111222222,1.892,1.709,3.174
112000002,1.648,2.197,3.174
112000012,1.648,2.197,3.174
112000022,1.587,2.808,3.235
112000102,1.587,2.808,3.235
112000112,1.587,2.808,3.235
112000122,1.526,3.540,3.174
112000202,1.526,3.540,3.174
112000212,1.526,3.540,3.174
112000222,1.221,3.601,2.808
112001002,1.221,3.601,2.808
112001012,1.221,3.601,2.808
112001022,0.977,3.235,2.869
112001102,0.977,3.235,2.869
112001112,0.977,3.235,2.686
112001122,1.160,2.441,2.686
112001202,1.160,2.441,2.686
112001212,1.160,1.892,2.563
112001222,1.160,1.892,2.563
112002002,1.160,1.892,2.563
112002012,1.648,1.404,2.380
112002022,1.648,1.404,2.380
112002102,1.648,1.404,2.380
112002112,1.892,1.038,2.319
112002122,1.892,1.038,2.319
112002202,1.892,1.038,2.319
112002212,2.014,1.160,2.197
112002222,2.014,1.160,2.197
112010002,2.014,1.404,2.014
112010012,2.075,1.404,2.014
112010022,2.075,1.404,2.014
112010102,1.587,1.831,2.075
112010112,1.587,1.831,2.075
112010122,1.587,1.831,2.075
112010202,0.854,2.197,2.441
112010212,0.854,2.197,2.441
112010222,0.854,2.197,2.441
112011002,0.610,1.892,2.808
112011012,0.610,1.892,2.808
112011022,0.610,1.892,2.808
112011102,0.610,1.282,3.540
112011112,0.610,1.282,3.540
112011122,0.610,0.793,4.150
112011202,0.488,0.793,4.150
112011212,0.488,0.793,4.150
112011222,0.549,0.854,4.333
112012002,0.549,0.854,4.333
112012012,0.549,0.854,4.333
112012022,0.854,1.587,4.028
112012102,0.854,1.587,4.028
112012112,0.854,1.587,4.028
112012122,0.854,2.502,3.601
112012202,0.854,2.502,3.601
112012212,0.854,2.502,3.601
112012222,0.854,3.052,3.174
112020002,0.854,3.052,3.174
112020012,1.038,3.357,2.991
112020022,1.038,3.357,2.991
112020102,1.038,3.357,2.991
112020112,1.038,3.357,2.869
112020122,1.038,3.357,2.869
112020202,1.038,3.357,2.869
112020212,0.854,3.052,2.747
112020222,0.854,3.052,2.747
112021002,0.854,3.052,2.747
112021012,1.038,2.747,2.747
112021022,1.038,2.747,2.747
112021102,1.038,2.747,3.052
112021112,1.221,2.075,3.052
112021122,1.221,2.075,3.052
112021202,1.343,1.465,3.418
112021212,1.343,1.465,3.418
112021222,1.343,1.465,3.418
112022002,1.099,1.038,3.601
112022012,1.099,1.038,3.601
112022022,1.099,1.038,3.601
112022102,1.099,1.160,3.662
112022112,1.099,1.160,3.662
112022122,1.099,1.160,3.662
112022202,1.404,1.282,3.601
112022212,1.404,1.282,3.601
112022222,1.404,1.282,3.601
112100002,1.587,1.709,3.601
112100012,1.587,1.709,3.601
112100022,1.953,2.197,3.296
112100102,1.953,2.197,3.296
112100112,1.953,2.197,3.296
112100122,2.136,2.686,2.991
112100202,2.136,2.686,2.991
112100212,2.136,2.686,2.991
112100222,2.075,2.991,2.808
112101002,2.075,2.991,2.808
112101012,2.075,2.991,2.808
112101022,1.648,2.930,2.808
112101102,1.648,2.930,2.808
112101112,1.648,2.136,2.930
112101122,1.282,2.136,2.930
112101202,1.282,2.136,2.930
112101212,0.977,0.610,3.052
112101222,0.977,0.610,3.052
112102002,0.977,0.610,3.052
112102012,1.160,-0.610,3.540
112102022,1.160,-0.610,3.540
112102102,1.160,-0.610,3.540
112102120,1.343,-1.099,3.784
112102200,1.343,-1.099,3.784
112102210,1.343,-1.099,3.845
112102220,1.648,-1.160,3.845
112110000,1.648,-1.160,3.845
112110010,1.892,-0.671,3.784
112110020,1.892,-0.671,3.784
112110100,1.892,-0.671,3.784
112110110,1.892,-0.061,3.784
112110120,1.892,-0.061,3.784
112110201,1.892,-0.061,3.784
112110211,1.770,0.671,3.479
112110220,1.770,0.671,3.479
112111000,1.770,1.709,3.174
112111010,1.648,1.709,3.174
112111020,1.648,1.709,3.174
112111101,1.465,2.319,2.869
112111110,1.465,2.319,2.869
112111120,1.465,2.319,2.869
112111200,1.221,2.686,2.747
112111211,1.221,2.686,2.747
112111221,1.221,2.686,2.747
112112000,1.038,3.113,2.869
112112010,1.038,3.113,2.869
112112020,1.038,3.113,2.869
112112100,0.916,2.930,2.991
112112110,0.916,2.930,2.991
112112121,1.099,2.747,2.991
112112201,1.099,2.747,2.991
112112211,1.099,2.747,2.991
112112221,1.343,2.686,2.991
112120001,1.343,2.686,2.991
112120011,1.343,2.686,2.991
112120021,1.526,2.686,2.991
112120101,1.526,2.686,2.991
112120111,1.526,2.686,2.991
112120121,1.404,2.563,3.113
112120201,1.404,2.563,3.113
112120211,1.404,2.258,3.845
112120221,1.160,2.258,3.845
112121001,1.160,2.258,3.845
112121011,0.793,1.343,4.211
112121021,0.793,1.343,4.211
112121101,0.793,1.343,4.211
112121111,0.977,0.671,4.456
112121121,0.977,0.671,4.456
112121201,0.977,0.671,4.456
112121211,1.221,0.793,4.456
112121221,1.221,0.793,4.456
112122001,1.221,0.793,4.456
112122011,1.038,1.770,4.089
112122021,1.038,1.770,4.089
112122101,1.038,2.502,4.333
112122111,0.610,2.502,4.333
112122121,0.610,2.502,4.333
112122201,0.366,2.686,4.517
112122211,0.366,2.686,4.517
112122221,0.366,2.686,4.517
112200001,0.427,2.441,4.456
112200011,0.427,2.441,4.456
112200021,0.427,2.441,4.456
112200101,0.916,2.441,4.028
112200111,0.916,2.441,4.028
112200121,0.916,2.441,4.028
112200201,1.160,2.502,4.028
112200211,1.160,2.502,4.028
112200221,1.282,2.502,4.089
112201001,1.282,2.502,4.089
112201011,1.282,2.502,4.089
112201021,1.526,2.380,4.150
112201101,1.526,2.380,4.150
112201111,1.526,2.380,4.150
112201121,1.404,2.075,4.150
112201201,1.404,2.075,4.150
112201211,1.404,2.075,4.150
112201221,1.343,1.709,3.967
112202001,1.343,1.709,3.967
112202011,1.343,1.709,3.967
112202021,1.526,1.343,3.784
112202101,1.526,1.343,3.784
112202111,1.892,1.038,3.906
112202121,1.892,1.038,3.906
112202201,1.892,1.038,3.906
112202211,2.136,0.916,3.784
112202221,2.136,0.916,3.784
112210001,2.136,0.916,3.784
112210011,1.404,1.282,3.723
112210021,1.404,1.282,3.723
112210101,1.404,1.282,3.723
112210111,0.549,1.953,3.479
112210121,0.549,1.953,3.479
112210201,0.549,1.953,3.174
112210211,0.305,2.686,3.174
112210221,0.305,2.686,3.174
112211001,0.977,3.052,3.052
112211011,0.977,3.052,3.052
112211021,0.977,3.052,3.052
112211101,1.770,2.991,3.296
112211111,1.770,2.991,3.296
112211121,1.770,2.991,3.296
112211201,2.014,2.808,3.479
112211211,2.014,2.808,3.479
112211221,2.014,2.808,3.479
112212001,1.953,2.380,3.784
112212011,1.953,2.380,3.784
112212021,1.953,2.380,3.845
112212101,1.953,2.014,3.845
112212111,1.953,2.014,3.845
112212121,2.197,1.770,4.028
112212201,2.197,1.770,4.028
112212211,2.197,1.770,4.028
112212221,2.808,1.648,4.211
112220001,2.808,1.648,4.211
112220011,2.808,1.648,4.211
112220021,3.174,1.770,4.211
112220101,3.174,1.770,4.211
112220111,3.174,1.770,4.211
112220121,2.563,2.197,3.967
112220201,2.563,2.197,3.967
112220211,2.563,2.808,3.845
112220221,1.282,2.808,3.845
112221001,1.282,2.808,3.845
112221011,0.671,3.113,3.784
112221021,0.671,3.113,3.784
112221101,0.671,3.113,3.784
112221111,0.854,2.991,3.418
112221121,0.854,2.991,3.418
112221201,0.854,2.991,3.418
112221211,1.831,2.380,3.235
112221221,1.831,2.380,3.235
112222001,1.831,2.380,3.235
112222011,2.441,1.770,3.235
112222021,2.441,1.770,3.235
112222101,2.441,1.465,3.296
112222111,2.747,1.465,3.296
112222121,2.747,1.465,3.296
112222201,2.869,1.770,3.052
112222211,2.869,1.770,3.052
112222221,2.869,1.770,3.052
120000001,3.235,2.197,2.747
120000011,3.235,2.197,2.747
120000021,3.235,2.197,2.747
120000101,3.479,2.380,2.991
120000111,3.479,2.380,2.991
120000121,3.479,2.380,2.991
120000201,3.601,2.136,3.174
120000211,3.601,2.136,3.174
120000221,3.540,1.770,3.601
120001001,3.540,1.770,3.601
120001011,3.540,1.770,3.601
120001021,3.113,1.648,3.723
120001101,3.113,1.648,3.723
120001111,3.113,1.648,3.723
120001121,2.502,1.709,3.723
120001201,2.502,1.709,3.723
120001211,2.502,1.709,3.723
120001221,1.892,1.587,3.662
120002001,1.892,1.587,3.662
120002011,1.892,1.587,3.662
120002021,1.526,1.526,3.784
120002101,1.526,1.526,3.784
120002111,1.404,1.526,3.906
120002121,1.404,1.526,3.906
120002201,1.404,1.526,3.906
120002211,1.892,1.709,3.845
120002221,1.892,1.709,3.845
120010001,1.892,1.709,3.845
120010011,2.319,2.319,3.662
120010021,2.319,2.319,3.662
120010101,2.319,2.319,3.662
120010111,2.197,3.113,3.418
120010121,2.197,3.113,3.418
120010201,2.197,3.113,3.235
120010211,1.892,3.723,3.235
120010221,1.892,3.723,3.235
120011001,1.770,3.662,3.174
120011011,1.770,3.662,3.174
120011021,1.770,3.662,3.174
120011101,1.892,3.052,3.113
120011111,1.892,3.052,3.113
120011121,1.892,3.052,3.113
120011201,2.197,2.197,3.296
120011211,2.197,2.197,3.296
120011221,2.197,2.197,3.296
120012001,2.441,1.526,3.662
120012011,2.441,1.526,3.662
120012021,2.441,1.526,3.479
120012101,2.258,1.465,3.479
120012111,2.258,1.465,3.479
120012121,1.953,1.648,3.235
120012201,1.953,1.648,3.235
120012211,1.953,1.648,3.235
120012221,2.014,1.770,2.930
120020001,2.014,1.770,2.930
120020011,2.014,1.770,2.930
120020021,2.136,1.892,2.625
120020101,2.136,1.892,2.625
120020111,2.136,1.892,2.625
120020121,1.831,1.953,2.808
120020201,1.831,1.953,2.808
120020211,1.831,1.770,2.991
120020221,1.709,1.770,2.991
120021001,1.709,1.770,2.991
120021011,1.770,1.587,2.930
120021021,1.770,1.587,2.930
120021101,1.770,1.587,2.930
120021111,1.892,1.343,3.052
120021121,1.892,1.343,3.052
120021201,1.892,1.343,3.052
120021211,2.319,1.282,3.113
120021221,2.319,1.282,3.113
120022001,2.319,1.282,3.113
120022011,2.747,1.343,2.747
120022021,2.747,1.343,2.747
120022101,2.991,1.892,2.441
120022111,2.991,1.892,2.441
120022121,2.991,1.892,2.441
120022201,2.747,2.625,2.380
120022211,2.747,2.625,2.380
120022221,2.747,2.625,2.380
120100001,2.075,2.930,2.380
120100011,2.075,2.930,2.380
120100021,2.075,2.930,2.380
120100101,2.014,2.808,2.441
120100111,2.014,2.808,2.441
120100121,2.014,2.808,2.441
120100201,2.014,2.014,2.808
120100211,2.014,2.014,2.808
120100221,2.014,0.916,3.235
120101001,2.014,0.916,3.235
120101011,2.014,0.916,3.235
120101021,1.953,0.122,3.479
120101101,1.953,0.122,3.479
120101111,1.953,0.122,3.479
120101121,1.587,-0.244,3.540
120101201,1.587,-0.244,3.540
120101211,1.587,-0.244,3.540
120101221,1.709,-0.183,3.357
120102001,1.709,-0.183,3.357
120102011,1.831,0.061,3.174
120102021,1.831,0.061,3.174
120102101,1.831,0.061,3.174
120102111,2.197,0.671,2.991
120102121,2.197,0.671,2.991
120102201,2.197,0.671,2.991
120102211,2.563,1.404,2.625
120102221,2.563,1.404,2.625
120110001,2.563,1.404,2.625
120110011,2.502,2.441,2.441
120110021,2.502,2.441,2.441
120110101,2.502,2.441,2.441
120110111,2.563,2.930,2.502
120110121,2.563,2.930,2.502
120110201,2.563,2.930,2.808
120110211,2.563,2.930,2.808
120110221,2.563,2.930,2.808
120111001,2.502,2.319,3.052
120111011,2.502,2.319,3.052
120111021,2.502,2.319,3.052
120111101,2.197,1.770,3.540
120111111,2.197,1.770,3.540
120111121,2.197,1.770,3.540
120111201,1.526,1.404,3.906
120111211,1.526,1.404,3.906
120111221,1.526,1.404,3.906
120112001,1.099,1.282,3.967
120112011,1.099,1.282,3.967
120112021,0.793,1.465,3.784
120112101,0.793,1.465,3.784
120112111,0.793,1.465,3.784
120112121,0.732,0.977,3.418
120112201,0.732,0.977,3.418
120112211,0.732,0.977,3.418
120112221,0.916,0.183,3.357
120120001,0.916,0.183,3.357
120120011,0.916,0.183,3.357
120120021,1.221,-0.366,3.174
120120101,1.221,-0.366,3.174
120120111,1.221,-0.061,2.930
120120121,1.221,-0.061,2.930
120120201,1.221,-0.061,2.930
120120211,1.770,0.427,2.869
120120222,1.770,0.427,2.869
120121002,1.770,0.427,2.869
120121012,2.136,0.793,2.808
120121022,2.136,0.793,2.808
120121102,2.136,0.793,2.808
120121112,2.625,0.732,2.808
120121122,2.625,0.732,2.808
120121202,2.625,0.732,3.113
120121212,2.808,0.732,3.113
120121222,2.808,0.732,3.113
120122002,2.014,0.366,3.540
120122012,2.014,0.366,3.540
120122022,2.014,0.366,3.540
120122102,1.160,0.183,3.723
120122112,1.160,0.183,3.723
120122122,1.160,0.183,3.723
120122201,0.854,0.488,3.418
120122212,0.854,0.488,3.418
120122222,0.854,0.488,3.418
120200002,0.977,1.099,3.052
120200012,0.977,1.099,3.052
120200022,0.977,1.099,2.441
120200101,1.343,1.709,2.441
120200111,1.343,1.709,2.441
120200121,1.831,2.258,2.197
120200202,1.831,2.258,2.197
120200212,1.831,2.258,2.197
120200222,2.136,2.563,2.136
120201002,2.136,2.563,2.136
120201012,2.136,2.563,2.136
120201022,1.892,2.563,2.319
120201102,1.892,2.563,2.319
120201112,1.892,2.563,2.319
120201122,1.526,2.380,2.258
120201202,1.526,2.380,2.258
120201212,1.526,2.136,2.563
120201221,1.404,2.136,2.563
120202002,1.404,2.136,2.563
120202012,1.587,1.465,2.869
120202022,1.587,1.465,2.869
120202102,1.587,1.465,2.869
120202112,1.953,1.038,2.930
120202122,1.953,1.038,2.930
120202202,1.953,1.038,2.930
120202212,2.502,1.038,2.686
120202222,2.502,1.038,2.686
120210002,2.502,1.038,2.686
120210012,2.502,1.526,2.380
120210022,2.502,1.526,2.380
120210102,2.197,2.441,2.075
120210112,2.197,2.441,2.075
120210122,2.197,2.441,2.075
120210202,2.075,2.930,2.136
120210212,2.075,2.930,2.136
120210222,2.075,2.930,2.136
120211002,1.953,2.869,2.502
120211012,1.953,2.869,2.502
120211022,1.953,2.869,2.502
120211102,1.770,2.075,2.991
120211112,1.770,2.075,2.991
120211122,1.770,2.075,3.418
120211202,1.404,1.587,3.418
120211212,1.404,1.587,3.418
120211222,1.465,1.404,3.784
120212002,1.465,1.404,3.784
120212012,1.465,1.404,3.784
120212022,1.648,1.892,3.601
120212102,1.648,1.892,3.601
120212112,1.648,1.892,3.601
120212122,1.648,2.502,3.296
120212202,1.648,2.502,3.296
120212212,1.648,2.502,3.296
120212222,1.770,2.747,3.052
120220002,1.770,2.747,3.052
120220012,1.770,2.747,3.357
120220022,1.648,2.502,3.357
120220102,1.648,2.502,3.357
120220112,1.526,2.380,3.662
120220122,1.526,2.380,3.662
120220202,1.526,2.380,3.662
120220212,1.282,2.014,3.906
120220222,1.282,2.014,3.906
